,id,title,publication_date,doi,cited,authors,locations,location_count
446,https://openalex.org/W4322603675,Does Competition Increase Price Dispersion? Recent Evidence from the Airline Industry During the Covid-19 Pandemic,2023-01-01,https://doi.org/10.2139/ssrn.4361652,0,Jihui Chen,submittedVersion - https://doi.org/10.2139/ssrn.4361652,1
447,https://openalex.org/W4322616052,Book Review: PROSPECTS OF THE GLOBAL ECONOMY AFTER COVID-19,2023-02-04,,0,Zhengizkhan Zhanaltay,submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/erj/issue/76041/1258105,1
448,https://openalex.org/W4322620701,Accessing Stories: Experiences of Former Fast Food Chain Employees  During the COVID-19 Pandemic,2023-02-27,https://doi.org/10.5281/zenodo.7682944,0,"M. Miranda, June Mark P. Tangpos, Princess Mae M. Tutor, Maico Demi B. Aperocho",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7682944,1
449,https://openalex.org/W4322632709,Local Government Policy in Handling the Corona Virus Pandemic (COVID-19) in Surabaya City,2023-02-27,https://doi.org/10.5281/zenodo.7680393,0,"Nur Holifah, Miskan",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7680393,1
450,https://openalex.org/W4322704187,"Abandoned Disposable Masks Become Hot Substrates for Plastisphere, Whether in Soil or Water",2023-01-01,https://doi.org/10.2139/ssrn.4363349,0,"Jianlong Li, Xiaoling Shan, Wei Zheng, Zhenming Zhang, Zhuozhi Ouyang, Peng Liu, Xuetao Guo",submittedVersion - https://doi.org/10.2139/ssrn.4363349,1
451,https://openalex.org/W4322705486,Assessing Corporate Performance in Latin America: The Potency of Logistic Regression and Random Forest for Predicting Financial Distress,2023-01-01,https://doi.org/10.2139/ssrn.4364362,0,"Flávio Barboza, Edward I. Altman",submittedVersion - https://doi.org/10.2139/ssrn.4364362,1
452,https://openalex.org/W4322705601,Testing Two Attention-Related Effects in COVID-19 Vaccine Likelihood,2023-01-01,https://doi.org/10.2139/ssrn.4370300,0,"Ellen Peters, Brittany Shoots‐Reinhard, Karikarn Chansiri",submittedVersion - https://doi.org/10.2139/ssrn.4370300,1
453,https://openalex.org/W4322705799,Safety and Adverse Effects of the COVID-19 Vaccine Among the General Japanese Population,2023-01-01,https://doi.org/10.2139/ssrn.4370269,0,"Xi Lü, Shota Masuda, Hasita Horlad, Takahiko Katoh",submittedVersion - https://doi.org/10.2139/ssrn.4370269,1
454,https://openalex.org/W4322705829,A Digital Transformation Adoption Model for Biopharma Manufacturing,2023-01-01,https://doi.org/10.2139/ssrn.4355793,0,"Frederick K. Johnson, Chinazunwa Uwaoma",submittedVersion - https://doi.org/10.2139/ssrn.4355793,1
455,https://openalex.org/W4322708330,A Risk Governance Approach to Mitigating Food System Risks in a Crisis: Insights from the COVID-19 Pandemic in Five Low- And Middle-Income Countries,2023-01-01,https://doi.org/10.2139/ssrn.4369126,0,"Daniel Polman, Marjolein Selten, Nina Motovska, Ezra Berkhout, R.H.M. Bergevoet, Jeroen Candel",submittedVersion - https://doi.org/10.2139/ssrn.4369126,1
456,https://openalex.org/W4322714447,Managerial Competence of School Principals in Implementing Learning After the Covid-19 Pandemic in Elementary Schools,2023-02-27,https://doi.org/10.5281/zenodo.7680433,0,"Dwi Hardaningtyas, Rudy Handoko, Bambang Kusbandrijo",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7680433,1
457,https://openalex.org/W4322714537,A DESQUALIFICAÇÃO DAS VACINAS CONTRA A COVID 19 E A NECESSIDADE DO TRABALHO INTERDISCIPLINAR,2023-02-27,https://doi.org/10.5281/zenodo.7682659,0,"Ingrid Ayumi Yamaguchi Kasai, João Adalberto Campato, Marcelo Hsiao","submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7682659, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7713568",2
458,https://openalex.org/W4322756125,"Analysis of the Influence of Firm Size, Leverage, Liquidity, Sales Growth, and Covid-19 on Company Performance",2023-03-02,https://doi.org/10.5281/zenodo.7690771,0,"Citra Nadias Putri, Rina Trisnawati",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7690771,1
459,https://openalex.org/W4322756384,"Analysis of the Effect of Growth Opportunity, Profitability, Earning Per Share (EPS), and the Covid Pandemic on Firm Value with Capital Structure as a Moderating Variable",2023-03-01,https://doi.org/10.5281/zenodo.7688184,0,"Imtiyaz Dhiya Alima, Triyono Triyono",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7688184,1
460,https://openalex.org/W4322756472,"Analysis of the Effect of Profitability, Liquidity, Company Size, and Covid Pandemic on Company Value With Leverage as A Moderating Variable in Food and Beverage Manufacturing Companies Listed on The IDX In 2017- 2021",2023-03-01,https://doi.org/10.5281/zenodo.7687523,0,"Nabila Oriza Paramitha, Triyono Triyono",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7687523,1
461,https://openalex.org/W4322756608,"The Effect of Good Corporate Governance, Management Quality, Company Size and the Covid Pandemic on Corporate Value with Financial Performance as a Mediating Variable",2023-03-01,https://doi.org/10.5281/zenodo.7687124,0,"Mayrra Indah Hermawat, Triyono Triyono",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7687124,1
462,https://openalex.org/W4322756820,"The Effect Growth Opportunity, Liquiditys, Institutional Ownership and the Covid Pandemic on Firm Value with Capital Structure as a Moderating Variable",2023-03-01,https://doi.org/10.5281/zenodo.7687528,0,"Indira Eka Rukdamayanti, Triyono Triyono",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7687528,1
463,https://openalex.org/W4322756895,Business Sustainability Strategy by Building Competitive Advantage Due to the Impact of the Covid-19 Pandemic,2023-03-02,https://doi.org/10.5281/zenodo.7691521,0,"Yogie Firman Darojat, Agus Subroto Ratnawati",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7691521,1
464,https://openalex.org/W4322759026,Financial Statement Fraud Detection Using Diamond Theory Analysis and Covid-19,2023-03-01,https://doi.org/10.5281/zenodo.7687875,0,"M. Alaydrus Guntur Pamungkas, Eskasari PutrEskasari Putr",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7687875,1
465,https://openalex.org/W4322759049,"SADARCOMEN (Desa Tanggap Darurat Covid-19 Melek Pendidikan) Case Study on Nanga Mahap Village Community,Sekadau Regency, West Kalimantan",2023-03-01,https://doi.org/10.5281/zenodo.7688004,0,"Saiful Bahr, Sandie, Dewi Risalah",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7688004,1
466,https://openalex.org/W4322759081,Determinant Analysis of Fraudulent Financial Statements in Perspective of Fraud Hexagon Theory and Covid-19 (Empirical Study of Manufacturing Companies in the Goods and Consumption Sector Listed on the IDX in 2018-2021),2023-03-01,https://doi.org/10.5281/zenodo.7687515,0,"Bagus Ghery Setiawan, Fatchan Achyani",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7687515,1
467,https://openalex.org/W4322759086,Analysis of Beef Cattle Breeder's Food Consumption and Household Welfare During the COVID-19 Pandemic In Probolinggo Regency,2023-02-28,https://doi.org/10.5281/zenodo.7689186,0,"Camal Adi Maskur, Muhammad Nur Ihsan, Suyadi Suyadi, Suprih B.S",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7689186,1
468,https://openalex.org/W4322759159,OS REFLEXOS DA PANDEMIA DA COVID-19 PARA O DESENVOLVIMENTO DO SETOR DE TURISMO: UMA ANÁLISE NO MUNICÍPIO DE CORUMBÁ (MS),2023-03-01,https://doi.org/10.5281/zenodo.7688663,0,"Janaína Faria Rodrigues, Roosiley dos Santos Souza",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7688663,1
469,https://openalex.org/W4322759572,JICA'S Role and Cooperation on Disaster Risk Reduction during and Post Covid-19 Pandemic,2023-03-02,https://doi.org/10.5281/zenodo.7691942,0,"Dyah Vinianti, Endro Legowo, Adi Subiyanto, Pujo Widodo, Herlina Juni Risma Saragih",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7691942,1
470,https://openalex.org/W4322759633,Rhino Maxillary Mucormycosis During the Covid-19 Third Wave: A Case Report,2023-03-02,https://doi.org/10.5281/zenodo.7691927,0,"Dr.Kalpana Poudel, Gopa Kumar R Nair, Saroj Poudel, Saroj Pokhrel, Jyoti Gupta, Rekha Poudel, Krishna Gopal Sharma, Kushdeeep Kumar Gupta",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7691927,1
471,https://openalex.org/W4322760039,Origins of COVID-19,2023-03-02,https://doi.org/10.5281/zenodo.7692849,0,S.E.S. Medina,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7692849,1
472,https://openalex.org/W4322760069,"Initial clinical, laboratory and radiological features of COVID-19 patients and their impact on the course of the disease",2023-03-02,https://doi.org/10.5281/zenodo.7693335,0,"Mateusz Maligłówka, Łukasz Bułdak, Marcin Cyrnek, Marcin Hachuła, Michał Kosowski, Marcin Basiak, Witold Szkróbka, Joanna Bosowska, Maciej Cebula, Michał Holecki, Bogusław Okopień","submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7693335, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7693350",2
473,https://openalex.org/W4322760117,"Initial clinical, laboratory and radiological features of COVID-19 patients and their impact on the course of the disease",2023-03-02,https://doi.org/10.5281/zenodo.7693350,0,"Mateusz Maligłówka, Łukasz Bułdak, Marcin Cyrnek, Marcin Hachuła, Michał Kosowski, Marcin Basiak, Witold Szkróbka, Joanna Bosowska, Maciej Cebula, Michał Holecki, Bogusław Okopień","submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7693350, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7693335",2
474,https://openalex.org/W4322806753,Tough Talks COVID-19 Digital Health Intervention for Vaccine Hesitancy Among Black Young Adults: Protocol for a Hybrid Type 1 Effectiveness Implementation Randomized Controlled Trial,2023-01-01,https://doi.org/10.17615/e9wh-x359,0,"Henna Budhwani, Allysha C. Maragh‐Bass, Elizabeth E. Tolley, Maria Leonora G. Comello, Marie C. D. Stoner, Margo Adams Larsen, Donald Brambilla, Kathryn E. Muessig, Audrey Pettifor, Christyenne L Bond, Christina Toval, Lisa Hightow‐Weidman",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/e9wh-x359,1
475,https://openalex.org/W4322832273,Covid – 19 Pandemic led Reverse Migration: Challenges and it's impact on Bihar Economy,2023-02-28,https://doi.org/10.5281/zenodo.7694818,0,Sachin Kumar,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7694818,1
476,https://openalex.org/W4322832279,COVID-19 and Food Delivery Employees' Workplace Safety,2023-03-03,https://doi.org/10.5281/zenodo.7694920,0,Mei‐Jun Huang,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7694920,1
477,https://openalex.org/W4322832449,"The Influence of Corporate Social Responsibility, Dividend Payout Ratio, Intellectual Capital, and Profitability on Firm Value of Companies Affected by the Covid-19 Pandemic",2023-03-03,https://doi.org/10.5281/zenodo.7694395,0,"Azharina Riska Dev, Drs. Muhammad Abdul Aris",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7694395,1
478,https://openalex.org/W4323020711,Quality of Life and Long COVID Incidence and Duration in the First 24 Months after Mild to Moderate Acute COVID-19: The OutSMART Prospective Cohort Study,2023-01-01,https://doi.org/10.2139/ssrn.4374218,0,"Zoe O Demko, Tong Yu, Sarika K. Mullapudi, M. Gabriela Varela Heslin, Chamia A. Dorsey, Christine Payton, Jeffrey A. Tornheim, Paul W. Blair, Shruti H. Mehta, David L. Thomas, Yukari C. Manabe, Annukka A.R. Antar",submittedVersion - https://doi.org/10.2139/ssrn.4374218,1
479,https://openalex.org/W4323020739,Sers Signature of SARS-CoV-19 Infected Saliva and Nasopharyngeal Swabs: Towards Perspective COVID-19 Point-of-Care Diagnostics,2023-01-01,https://doi.org/10.2139/ssrn.4373113,0,"Sylwia M. Berus, Ariadna B. Nowicka, Julia Wieruszewska, Krzysztof Niciński, Aneta Aniela Kowalska, Izabela Dróźdż, Maciej Borowiec, Jacek Waluk, Agnieszka Kamińska",submittedVersion - https://doi.org/10.2139/ssrn.4373113,1
480,https://openalex.org/W4323020751,"General Hospitalization and Intensive Care Unit Related Factors of COVID-19 Patients in Northeastern Colombia, Baseline Characteristics of a Cohort Study",2023-01-01,https://doi.org/10.2139/ssrn.4374436,0,"Laura Alejandra Parra-Gómez, Valentina Ortegón Vargas, Mariam Posso Paz, Silvia Villabona, Catalina Cáceres Ramírez, Álvaro José Lora Mantilla, Valeria Flórez Esparza, Edgar David Gómez Laitthon, Maria Catalina Rocha Lezama, Paul Anthony Camacho",submittedVersion - https://doi.org/10.2139/ssrn.4374436,1
481,https://openalex.org/W4323020930,Equity Issues Rarely Addressed in the Development of COVID-19 Formal Recommendations and Good Practice Statements,2023-01-01,https://doi.org/10.2139/ssrn.4374523,0,"Omar Dewidar, Mostafa Bondok, Leenah Abdelrazeq, Khadija Aliyeva, Karla Solo, Vivian Welch, Romina Brignardello‐Petersen, Joseph L. Mathew, Glen Hazlewood, Kevin Pottie, Lisa Hartling, Dina Sami Khalifa, Stephanie Duda, Maicon Falavigna, Joanne Khabsa, Tamara Lotfi, Jennifer Petkovic, Sarah Elliot, Yuan Chi, Roses Parker, Elizabeth Kristjansson, Alison Riddle, Andrea Darzi, Olivia Magwood, Ammar Saad, Gabriel Rada, Ignacio Neumann, Mark Loeb, Ludovic Revéiz, Dominik Mertz, Thomas Piggott, Alexis F. Turgeon, Holger J. Schünemann, Peter Tugwell",submittedVersion - https://doi.org/10.2139/ssrn.4374523,1
482,https://openalex.org/W4323020948,Covid-19 Vaccine Hesitancy Relates to Elective Vaccines Immunization Behavior and Influences Cross-Vaccination Attitudes and Behaviors for Self and Dependent Children,2023-01-01,https://doi.org/10.2139/ssrn.4370302,0,"Monique Luisi, Mugur Geana, Jun Pei",submittedVersion - https://doi.org/10.2139/ssrn.4370302,1
483,https://openalex.org/W4323022633,How SRI Funds Go Green? The Role of Investment Styles and Experience of Fund Managers,2023-01-01,https://doi.org/10.2139/ssrn.4368224,0,"Mathieu Mercadier, Yves Rannou, Mohamed Amine Boutabba, Chen Jin-zhao",submittedVersion - https://doi.org/10.2139/ssrn.4368224,1
484,https://openalex.org/W4323024617,Explaining Commuter Transport Choice During the COVID-19 Pandemic in Brazil: A Study Based on the Theory of Planned Behavior,2023-01-01,https://doi.org/10.2139/ssrn.4367692,0,"Eduarda Lehmann Bannach, Alessandra Bianchi, Samira Bourgeois‐Bougrine, Patricia Delhomme",submittedVersion - https://doi.org/10.2139/ssrn.4367692,1
485,https://openalex.org/W4323024827,A Survey Tool for Measuring Travel Problems: Application to COVID-19,2023-01-01,https://doi.org/10.2139/ssrn.4368005,0,"Matan E. Singer, Karel Martens",submittedVersion - https://doi.org/10.2139/ssrn.4368005,1
486,https://openalex.org/W4323027180,"COVID-19, Macroeconomic Shocks, And Stock Market Returns",2023-01-01,https://doi.org/10.2139/ssrn.4368228,0,"Seungho Baek, Sunil Mohanty, Mina Glambosky",submittedVersion - https://doi.org/10.2139/ssrn.4368228,1
487,https://openalex.org/W4323027197,Brazilian Stock Market Efficiency Before and after COVID-19: The Role between Fractality and Predictability,2023-01-01,https://doi.org/10.2139/ssrn.4368233,0,Leandro Maciel,submittedVersion - https://doi.org/10.2139/ssrn.4368233,1
488,https://openalex.org/W4323027199,Stock Market Forecasting Accuracy of Asymmetric GARCH Models During the COVID-19 Pandemic,2023-01-01,https://doi.org/10.2139/ssrn.4368366,0,"Jorge Caiado, Francisco Lúcio",submittedVersion - https://doi.org/10.2139/ssrn.4368366,1
489,https://openalex.org/W4323027221,The Problem of Portfolio Choice Using Additional Information from Financial Statements,2023-01-01,https://doi.org/10.2139/ssrn.4368350,0,"Paweł Kliber, Anna Rutkowska-Ziarko, Konrad Szydłowski",submittedVersion - https://doi.org/10.2139/ssrn.4368350,1
490,https://openalex.org/W4323027290,Modeling Financial Literacy Using Multilevel Item Response Theory and the COVID-19 Pandemic,2023-01-01,https://doi.org/10.2139/ssrn.4368359,0,"Benjamin Miranda Tabak, Eduardo B. Silva, R. Horta, Thiago Christiano, Gabriel C. Tabak",submittedVersion - https://doi.org/10.2139/ssrn.4368359,1
491,https://openalex.org/W4323030403,"Epidemiology, Sociodemographic Characteristics, Symptoms Assessment and Outcome of COVID-19 Epidemic among Residents of Niger State, Nigeria (March 2020 – March 2021)",2023-03-03,https://doi.org/10.5281/zenodo.7696549,0,"Chindo Ibrahim Bisallah, Michael Ochigbo Onyilo, Isah D Mohammed, Oguh Collins Egwu, Prince Obinna Anyanwu, Adetunji Adedokun, Omolola A. Adedokun, Bilkisu Sulaiman, Uchenna Michael Ugwoke",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7696549,1
492,https://openalex.org/W4323059327,Diagnostic Accuracy of Direct Reverse Transcription-Polymerase Chain Reactionusing Guanidine-Based and Guanidine-Free Inactivators for SARS-CoV-2 Detection in Saliva Samples,2023-01-01,https://doi.org/10.2139/ssrn.4374997,0,"Takashi Katsuno, Moto Kimura, Junko Terada-Hirashima, Yukumasa Kazuyama, Masato Ikeda, Ataru Moriya, Masami Kurokawa, Ayano Motohashi, Erina Isaka, Momoko Morishita, Kazuki Kawajiri, Kazuo Hakkaku, Susumu Saito, Yuriko Terayama, Yuriko Sugiura, Yoh Yamaguchi, Hiroshi Takumida, Hiromu Watanabe, Chie Morita, Akinari Tsukada, Yusaku Kusaba, Yoshie Tsujimoto, Akane Ishida, Keita Sakamoto, Masao Hashimoto, Manabu Suzuki, Jin Takasaki, Shinyu Izumi, Masayuki Hojo, Haruhito Sugiyama, Wataru Sugiura",submittedVersion - https://doi.org/10.2139/ssrn.4374997,1
493,https://openalex.org/W4323059459,"High-Breathable, Antimicrobial and Water-Repellent Face Mask for Breath Monitoring",2023-01-01,https://doi.org/10.2139/ssrn.4358228,0,"Fangfei Zhang, Junzhu Lin, Jing Wang, Yun Wang, Zhong Chen, Jiajun He, Jie Shen, Xuechang Zhou, Zhiguang Guo, Yabin Zhang, Ben Wang",submittedVersion - https://doi.org/10.2139/ssrn.4358228,1
494,https://openalex.org/W4323065468,A New Method for the Ridesharing Service Analysis Based on Graph Construction,2023-01-01,https://doi.org/10.2139/ssrn.4370417,0,"Wenxiang Xu, Anae Sobhani, Ting Fu, Junhua Wang, Hongzhang Mu",submittedVersion - https://doi.org/10.2139/ssrn.4370417,1
495,https://openalex.org/W4323065652,Structural Analysis of the Resilience of Farming and Food System During the Pre-Post COVID-19 Pandemic in West Timor - Indonesia,2023-01-01,https://doi.org/10.2139/ssrn.4369197,0,"Yantus A.B. Neolaka, Hamza H. Wulakada, Frederik L. Benu, Yosua Tanggela, Paul King",submittedVersion - https://doi.org/10.2139/ssrn.4369197,1
496,https://openalex.org/W4323066592,Detection of Financial Statement Fraud Using Hexagon Theory Analysis and Covid-19,2023-03-02,https://doi.org/10.5281/zenodo.7690436,0,"Veni Iswantar, Noer Sasongko",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7690436,1
497,https://openalex.org/W4323073027,Analysis of Financial Distress and Financial Performance Before and After the Covid-19 Pandemic,2023-03-02,https://doi.org/10.5281/zenodo.7690332,0,"Alfya Dwi Pradhita, Erma Setiawati",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7690332,1
498,https://openalex.org/W4323083078,"Caracterización epidemiológica de la COVID-19 en un área de salud. Jiguaní. enero-agosto, 2021",2023-01-09,https://doi.org/10.5281/zenodo.7698975,0,"Rachel Roxana Domínguez-Rivero, Yanier Espinosa-Goire orcid, José Manuel Padilla-González, Andy Guillermo Paumier-Durán, Elizabeth de la Caridad Milán-Villegas",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7698975,1
499,https://openalex.org/W4323083204,Reducing Mass Gathering on Congregational Prayer's During Covid-19 Pandemic in Malaysia According to Al-Ta'seel Al-Fiqhee,2023-03-03,https://doi.org/10.5281/zenodo.7698359,0,"Auwal Salisu, Shahir Akram Hassan",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7698359,1
500,https://openalex.org/W4323083218,Analysis of SEIR Model for Effectiveness of Religious Leaders on Non-Pharmaceutical and Pharmaceutical Interventions against Covid -19 Spread In Kenya,2023-02-27,https://doi.org/10.5281/zenodo.7680765,0,"Cecilia Mutua, Mark Kimathi, Charles Ndambuki Muli",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7680765,1
501,https://openalex.org/W4323083224,Effects of Religious Leaders on Non-Pharmaceutical and Pharmaceutical Intervention Measures in Covid-19 Spread In Kenya,2023-02-27,https://doi.org/10.5281/zenodo.7680850,0,"Cecilia Mutua, Mark Kimathi, Charles Ndambuki Muli",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7680850,1
502,https://openalex.org/W4323112167,LEARN OF STREPTOCOCCUS IN THE COMPOSITION OF ORAL MICROFLORA IN INDIVIDUALS RECOVERING FROM COVID-19,2023-03-03,https://doi.org/10.5281/zenodo.7697122,0,"Bobokandova Mehriniso Fazliddinovna, Doniyorova Umida Khasan qizi, Avgonova Muborak Yusuf qizi",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7697122,1
503,https://openalex.org/W4323287117,COVID-19 Vaccine Decision-Making Among Black Women: A Qualitative Study,2023-01-01,https://doi.org/10.2139/ssrn.4374578,0,"Inari Mohammed, Rachel Widome, Kelly M. Searle",submittedVersion - https://doi.org/10.2139/ssrn.4374578,1
504,https://openalex.org/W4323287180,Birth and Early Parenting During the COVID-19 Pandemic: A Cross-Sectional Study in the Austrian and German Population,2023-01-01,https://doi.org/10.2139/ssrn.4361199,0,"Cristina Florea, Jasmin Preiß, Walter Gruber, Monika Angerer, Manuel Schabus",submittedVersion - https://doi.org/10.2139/ssrn.4361199,1
505,https://openalex.org/W4323303938,A study of Trends of Economic Indicators in India in the Post Covid Period – Facts and Issues of Concern,2023-02-28,https://doi.org/10.5281/zenodo.7701634,0,Anamika Kaushiva,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7701634,1
506,https://openalex.org/W4323304081,"Zoologia, Animais Silvestres, e Educação Ambiental: o desenvolvimento de um projeto de extensão durante a pandemia de COVID-19",2023-03-05,https://doi.org/10.5281/zenodo.7700373,0,"Adriano Gonzaga de Souza, Adriano Figueiredo Zica, André da Rocha Duarte, Reginaldo de Azevedo Almeida, Guilherme de Oliveira Ferreira dos Santos, Priscila I. S De Tótaro",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7700373,1
507,https://openalex.org/W4323304137,CLINICAL AND FUNCTIONAL STATUS OF THE CARDIOVASCULAR SYSTEM IN DIABETIC PATIENTS WITH COVID-19,2023-03-06,https://doi.org/10.5281/zenodo.7701084,0,Jabbarov O.O. Mirzayeva G.P.,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7701084,1
508,https://openalex.org/W4323304193,RESULTS OF PLASMA ANTI-SARS-COV-2 BLOOD DONOR INVESTIGATION FOR THE TREATMENT OF COVID-19 PATIENTS,2023-02-24,https://doi.org/10.5281/zenodo.7691668,0,"Constatnin Spînu, Luminița Suveică, S. Cebotari, I. Spinu, O. Sajin, Ala Donos, Igor CIOBANU",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7691668,1
509,https://openalex.org/W4323304214,ТОШКЕНТ ШАХРИ ВА ТОШКЕНТ ВИЛОЯТИДА COVID -19 ПАНДЕМИЯСИДАН КЕЙИН ИНСУЛЪТ АСОСИЙ ХАВФ ОМИЛЛАРИНИ ИНСУЛЪТ РЕГИСТРИ АСОСИДА ТАХЛИЛИ,2023-02-28,https://doi.org/10.5281/zenodo.7702096,0,Алимов Бобир Актамович,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7702096,1
510,https://openalex.org/W4323323941,Client Satisfaction regarding Drug Dispensing Services in Tertiary Public Hospital during COVID-19 Pandemic,2023-03-07,https://doi.org/10.5281/zenodo.7705117,0,"Most. China khatun, Poly Rani Kundu, Julia Sultana, Assct Prof Dr. Khursheda Akhter",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7705117,1
511,https://openalex.org/W4323323991,ТОШКЕНТ ШАХРИ ВА ТОШКЕНТ ВИЛОЯТИДА COVID -19 ПАНДЕМИЯСИДАН КЕЙИН ИНСУЛЪТ ТАРҚАЛИШИНИНГ ЭПИДЕМИОЛОГИК ҲУСУСИЯТЛАРИ,2023-02-28,https://doi.org/10.5281/zenodo.7705233,0,Алимов Бобир Актамович,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7705233,1
512,https://openalex.org/W4323343634,"Kidney Upgrades Natriuresis But Not Glomerular Filtration Under Veno-Venous ECMO, A Retrospective Study",2023-01-01,https://doi.org/10.2139/ssrn.4358419,0,"Victor Penaud, Thibault Duburcq, Côme Bureau, Charlotte Salmon Gandonnière, Romain Arrestier, Samuel Henri, Martin Dres, Sophie Jaciquer, Nicolas de Prost, Raphaël Giraud, Jean‐Damien Ricard, Damien Roux, Fabrice Uhel, David Legouis, Charles Verney",submittedVersion - https://doi.org/10.2139/ssrn.4358419,1
513,https://openalex.org/W4323345997,Diffusion of Covid-19 Misinformation: Mechanisms for Threat- and Efficacy-Related Misinformation Diffusion,2023-01-01,https://doi.org/10.2139/ssrn.4372713,0,"Jiyeon So, Minsun Shim, Hayeon Song",submittedVersion - https://doi.org/10.2139/ssrn.4372713,1
514,https://openalex.org/W4323346353,O USO EXCESSIVO DE TELAS POR CRIANÇAS E ADOLESCENTES: UMA ANÁLISE DO CONTEXTO DA COVID-19,2023-03-07,https://doi.org/10.5281/zenodo.7705271,0,"Maria Géssica de Lima, Felipe Neris Torres de Sousa",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7705271,1
515,https://openalex.org/W4323519530,The Academic Lexis in Research Papers on the Sustainable Development Goals: A Lexical Multidimensional Analysis,2023-01-01,https://doi.org/10.2139/ssrn.4372639,0,"Paula Tavares Pinto, Tony Berber Sardinha, Denis Luiz Luiz Marcelo Owa, Maria Cláudia Nunes Delfino, Simone Vieira Resende",submittedVersion - https://doi.org/10.2139/ssrn.4372639,1
516,https://openalex.org/W4323527134,The Result of COVID-19 on Internal Audit in the Portuguese,2023-01-01,https://doi.org/10.2139/ssrn.4372903,0,Paula Cristina Marques Cardoso,submittedVersion - https://doi.org/10.2139/ssrn.4372903,1
517,https://openalex.org/W4323556638,Reflexos da pandemia da COVID-19 frente à implantação do modelo de acesso avançado na CRSUL em São Paulo - SP (2022),2023-03-08,https://doi.org/10.5281/zenodo.7708010,0,"Larayne Gallo Farias Oliveira, Lislaine Aparecida Fracolli",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7708010,1
518,https://openalex.org/W4323557132,(Re) organização dos fluxos de atendimento do acesso avançado durante a pandemia da COVID-19 (2022),2023-03-08,https://doi.org/10.5281/zenodo.7708127,0,"Larayne Gallo Farias Oliveira, Lislaine Aparecida Fracolli",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7708127,1
519,https://openalex.org/W4323641173,Molecular Docking Studies of Synthetic and Natural Anti-Viral Agents Against Sars Covid 19 Main Protease,2023-03-09,https://doi.org/10.5281/zenodo.7710364,0,"Abirami.G, Shanmugavel, R Jayavani.S, Kaviya.K, Nandiga.D",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7710364,1
520,https://openalex.org/W4323647284,"Data-Driven Review of Additive Manufacturing on Supply Chains: Regionalization, Key Research Themes and Future Directions",2023-01-01,https://doi.org/10.2139/ssrn.4374826,0,Mohammadreza Akbari,"submittedVersion - https://doi.org/10.2139/ssrn.4374826, acceptedVersion: James Cook University - https://researchonline.jcu.edu.au/80431/1/80431.pdf",2
