warnlist__name,warnlist__url,warnlist__additional_info,journal__id,journal__issn,journal__display_name,journal__works_count,journal__cited_by_count,journal__country_code,journal__works_api_url,article__id,article__doi,article__title,article__publication_year,article__publication_date,article__cited_by_count,article__is_retracted,article__journal,article__primary_topic,article__primary_field,author__id,author__display_name,author__orcid,institution__id,institution__display_name,institution__ror,institution__country_code,institution__type
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1994393791,https://doi.org/10.4103/0976-500x.103704,Protein data bank,2012,2012-01-01,50,False,Journal of Pharmacology and Pharmacotherapeutics,Challenges and Innovations in Bioinformatics Education,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/A5082355384,Subramani Parasuraman,https://orcid.org/0000-0003-3655-8375,https://openalex.org/I61923386,Jawaharlal Institute of Post Graduate Medical Education and Research,https://ror.org/02fq2px14,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2143872874,https://doi.org/10.4103/0976-500x.120972,Safety and efficacy of generic drugs with respect to brand formulation,2013,2013-12-01,50,False,Journal of Pharmacology and Pharmacotherapeutics,Economics of Pharmaceutical Research and Development,"Economics, Econometrics and Finance",https://openalex.org/A5008045147,Luca Gallelli,https://orcid.org/0000-0003-0858-7902,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2143872874,https://doi.org/10.4103/0976-500x.120972,Safety and efficacy of generic drugs with respect to brand formulation,2013,2013-12-01,50,False,Journal of Pharmacology and Pharmacotherapeutics,Economics of Pharmaceutical Research and Development,"Economics, Econometrics and Finance",https://openalex.org/A5024765683,Caterina Palleria,,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2143872874,https://doi.org/10.4103/0976-500x.120972,Safety and efficacy of generic drugs with respect to brand formulation,2013,2013-12-01,50,False,Journal of Pharmacology and Pharmacotherapeutics,Economics of Pharmaceutical Research and Development,"Economics, Econometrics and Finance",https://openalex.org/A5012424915,Antonio De Vuono,https://orcid.org/0000-0002-4504-6155,https://openalex.org/I4210102769,Azienda Ospedaliera di Cosenza,https://ror.org/01884b046,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2143872874,https://doi.org/10.4103/0976-500x.120972,Safety and efficacy of generic drugs with respect to brand formulation,2013,2013-12-01,50,False,Journal of Pharmacology and Pharmacotherapeutics,Economics of Pharmaceutical Research and Development,"Economics, Econometrics and Finance",https://openalex.org/A5013802035,Laura Mumoli,https://orcid.org/0000-0003-2687-4315,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2143872874,https://doi.org/10.4103/0976-500x.120972,Safety and efficacy of generic drugs with respect to brand formulation,2013,2013-12-01,50,False,Journal of Pharmacology and Pharmacotherapeutics,Economics of Pharmaceutical Research and Development,"Economics, Econometrics and Finance",https://openalex.org/A5073139892,Piero Vasapollo,,https://openalex.org/I4210102769,Azienda Ospedaliera di Cosenza,https://ror.org/01884b046,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2143872874,https://doi.org/10.4103/0976-500x.120972,Safety and efficacy of generic drugs with respect to brand formulation,2013,2013-12-01,50,False,Journal of Pharmacology and Pharmacotherapeutics,Economics of Pharmaceutical Research and Development,"Economics, Econometrics and Finance",https://openalex.org/A5049665672,Emilio Russo,https://orcid.org/0000-0002-1279-8123,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2032679355,https://doi.org/10.4103/0976-500x.64529,Mesotherapy - The french connection,2010,2010-06-01,49,False,Journal of Pharmacology and Pharmacotherapeutics,Body Contouring Techniques and Procedures,Medicine,https://openalex.org/A5040899528,G Sivagnanam,,https://openalex.org/I4210092534,Indira Gandhi Medical College and Research Institute,https://ror.org/00nf20x22,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2034633153,https://doi.org/10.4103/0976-500x.130158,Lorcaserin: A novel antiobesity drug,2014,2014-06-01,48,False,Journal of Pharmacology and Pharmacotherapeutics,Pharmacological Management of Obesity,Medicine,https://openalex.org/A5029679083,Dick B. S. Brashier,,https://openalex.org/I83878805,Armed Forces Medical College,https://ror.org/05g6w6j42,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2034633153,https://doi.org/10.4103/0976-500x.130158,Lorcaserin: A novel antiobesity drug,2014,2014-06-01,48,False,Journal of Pharmacology and Pharmacotherapeutics,Pharmacological Management of Obesity,Medicine,https://openalex.org/A5040265102,Amarish Kumar Sharma,https://orcid.org/0000-0002-8887-9296,https://openalex.org/I83878805,Armed Forces Medical College,https://ror.org/05g6w6j42,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2034633153,https://doi.org/10.4103/0976-500x.130158,Lorcaserin: A novel antiobesity drug,2014,2014-06-01,48,False,Journal of Pharmacology and Pharmacotherapeutics,Pharmacological Management of Obesity,Medicine,https://openalex.org/A5070143939,Navdeep Dahiya,https://orcid.org/0000-0002-6275-6845,https://openalex.org/I83878805,Armed Forces Medical College,https://ror.org/05g6w6j42,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2034633153,https://doi.org/10.4103/0976-500x.130158,Lorcaserin: A novel antiobesity drug,2014,2014-06-01,48,False,Journal of Pharmacology and Pharmacotherapeutics,Pharmacological Management of Obesity,Medicine,https://openalex.org/A5103405030,S. K. Singh,,https://openalex.org/I83878805,Armed Forces Medical College,https://ror.org/05g6w6j42,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2034633153,https://doi.org/10.4103/0976-500x.130158,Lorcaserin: A novel antiobesity drug,2014,2014-06-01,48,False,Journal of Pharmacology and Pharmacotherapeutics,Pharmacological Management of Obesity,Medicine,https://openalex.org/A5053854853,Anjan Khadka,https://orcid.org/0000-0002-1540-6316,https://openalex.org/I83878805,Armed Forces Medical College,https://ror.org/05g6w6j42,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1813533435,https://doi.org/10.4103/0976-500x.162011,Comparison of anti-inflammatory effect of atorvastatin with rosuvastatin in patients of acute coronary syndrome,2015,2015-09-01,48,False,Journal of Pharmacology and Pharmacotherapeutics,Cholesterol-lowering Treatment,Medicine,https://openalex.org/A5062366833,Sushant Khurana,https://orcid.org/0009-0009-7152-207X,https://openalex.org/I4210140167,Subharti Medical College,https://ror.org/04dagd274,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1813533435,https://doi.org/10.4103/0976-500x.162011,Comparison of anti-inflammatory effect of atorvastatin with rosuvastatin in patients of acute coronary syndrome,2015,2015-09-01,48,False,Journal of Pharmacology and Pharmacotherapeutics,Cholesterol-lowering Treatment,Medicine,https://openalex.org/A5037853888,Surabhi Gupta,https://orcid.org/0000-0003-0549-1665,https://openalex.org/I4210140167,Subharti Medical College,https://ror.org/04dagd274,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1813533435,https://doi.org/10.4103/0976-500x.162011,Comparison of anti-inflammatory effect of atorvastatin with rosuvastatin in patients of acute coronary syndrome,2015,2015-09-01,48,False,Journal of Pharmacology and Pharmacotherapeutics,Cholesterol-lowering Treatment,Medicine,https://openalex.org/A5060088101,Hira Lal Bhalla,https://orcid.org/0000-0002-3645-128X,https://openalex.org/I4210140167,Subharti Medical College,https://ror.org/04dagd274,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1813533435,https://doi.org/10.4103/0976-500x.162011,Comparison of anti-inflammatory effect of atorvastatin with rosuvastatin in patients of acute coronary syndrome,2015,2015-09-01,48,False,Journal of Pharmacology and Pharmacotherapeutics,Cholesterol-lowering Treatment,Medicine,https://openalex.org/A5105890855,Shefali Nandwani,,https://openalex.org/I4210140167,Subharti Medical College,https://ror.org/04dagd274,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1813533435,https://doi.org/10.4103/0976-500x.162011,Comparison of anti-inflammatory effect of atorvastatin with rosuvastatin in patients of acute coronary syndrome,2015,2015-09-01,48,False,Journal of Pharmacology and Pharmacotherapeutics,Cholesterol-lowering Treatment,Medicine,https://openalex.org/A5005962372,Varad Gupta,,https://openalex.org/I4210140167,Subharti Medical College,https://ror.org/04dagd274,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2089962930,https://doi.org/10.4103/0976-500x.83290,Unused medicines in Nigerian households: Types and disposal practices,2011,2011-09-01,47,False,Journal of Pharmacology and Pharmacotherapeutics,Maternal and Child Nutrition in Developing Countries,Nursing,https://openalex.org/A5002568426,Asa Auta,https://orcid.org/0000-0001-6515-5802,https://openalex.org/I161374704,University of Jos,https://ror.org/009kx9832,NG,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2089962930,https://doi.org/10.4103/0976-500x.83290,Unused medicines in Nigerian households: Types and disposal practices,2011,2011-09-01,47,False,Journal of Pharmacology and Pharmacotherapeutics,Maternal and Child Nutrition in Developing Countries,Nursing,https://openalex.org/A5065601036,Simeon Omale,https://orcid.org/0000-0001-7987-5325,https://openalex.org/I161374704,University of Jos,https://ror.org/009kx9832,NG,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2089962930,https://doi.org/10.4103/0976-500x.83290,Unused medicines in Nigerian households: Types and disposal practices,2011,2011-09-01,47,False,Journal of Pharmacology and Pharmacotherapeutics,Maternal and Child Nutrition in Developing Countries,Nursing,https://openalex.org/A5103749614,Shalkur David,,https://openalex.org/I161374704,University of Jos,https://ror.org/009kx9832,NG,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2089962930,https://doi.org/10.4103/0976-500x.83290,Unused medicines in Nigerian households: Types and disposal practices,2011,2011-09-01,47,False,Journal of Pharmacology and Pharmacotherapeutics,Maternal and Child Nutrition in Developing Countries,Nursing,https://openalex.org/A5034039866,Abanishe Hakeem Abiodun,,https://openalex.org/I161374704,University of Jos,https://ror.org/009kx9832,NG,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1991177596,https://doi.org/10.4103/0976-500x.64531,Protective role of glibenclamide against nicotinamidestreptozotocin induced nuclear damage in diabetic Wistar rats,2010,2010-06-01,46,False,Journal of Pharmacology and Pharmacotherapeutics,Male Reproductive Health,Medicine,https://openalex.org/A5062964233,Syed Imam Rabbani,https://orcid.org/0000-0001-6344-1071,https://openalex.org/I70922119,Al-Ameen College of Pharmacy,https://ror.org/04601vy80,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1991177596,https://doi.org/10.4103/0976-500x.64531,Protective role of glibenclamide against nicotinamidestreptozotocin induced nuclear damage in diabetic Wistar rats,2010,2010-06-01,46,False,Journal of Pharmacology and Pharmacotherapeutics,Male Reproductive Health,Medicine,https://openalex.org/A5011487576,Gurinder Singh,https://orcid.org/0000-0003-1525-3898,https://openalex.org/I70922119,Al-Ameen College of Pharmacy,https://ror.org/04601vy80,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1991177596,https://doi.org/10.4103/0976-500x.64531,Protective role of glibenclamide against nicotinamidestreptozotocin induced nuclear damage in diabetic Wistar rats,2010,2010-06-01,46,False,Journal of Pharmacology and Pharmacotherapeutics,Male Reproductive Health,Medicine,https://openalex.org/A5047115889,Salma Khanam,https://orcid.org/0000-0003-4012-086X,https://openalex.org/I70922119,Al-Ameen College of Pharmacy,https://ror.org/04601vy80,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2334774593,https://doi.org/10.4103/0976-500x.179364,Abuse of topical corticosteroids in India: Concerns and the way forward,2016,2016-03-01,45,False,Journal of Pharmacology and Pharmacotherapeutics,Atopic Dermatitis and Skin Microbiome,Medicine,https://openalex.org/A5100666752,Subodh Kumar,https://orcid.org/0000-0002-1511-3046,https://openalex.org/I63739035,All India Institute of Medical Sciences,https://ror.org/02dwcqs71,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2334774593,https://doi.org/10.4103/0976-500x.179364,Abuse of topical corticosteroids in India: Concerns and the way forward,2016,2016-03-01,45,False,Journal of Pharmacology and Pharmacotherapeutics,Atopic Dermatitis and Skin Microbiome,Medicine,https://openalex.org/A5101929380,Aman Goyal,https://orcid.org/0000-0002-7526-7071,https://openalex.org/I63739035,All India Institute of Medical Sciences,https://ror.org/02dwcqs71,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2334774593,https://doi.org/10.4103/0976-500x.179364,Abuse of topical corticosteroids in India: Concerns and the way forward,2016,2016-03-01,45,False,Journal of Pharmacology and Pharmacotherapeutics,Atopic Dermatitis and Skin Microbiome,Medicine,https://openalex.org/A5051492143,Yogendra Kumar Gupta,https://orcid.org/0000-0001-5642-2374,https://openalex.org/I63739035,All India Institute of Medical Sciences,https://ror.org/02dwcqs71,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2000713957,https://doi.org/10.4103/0976-500x.77113,Protocol for middle cerebral artery occlusion by an intraluminal suture method,2011,2011-03-01,45,False,Journal of Pharmacology and Pharmacotherapeutics,Posterior Reversible Encephalopathy Syndrome (PRES),Medicine,https://openalex.org/A5013711619,M Rupadevi,,https://openalex.org/I61923386,Jawaharlal Institute of Post Graduate Medical Education and Research,https://ror.org/02fq2px14,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2031244057,https://doi.org/10.4103/0976-500x.120947,Anti-vascular endothelial growth factor drugs safety and efficacy in ophthalmic diseases,2013,2013-12-01,42,False,Journal of Pharmacology and Pharmacotherapeutics,Age-Related Macular Degeneration Research,Medicine,https://openalex.org/A5039681648,Pasquale Ventrice,,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2031244057,https://doi.org/10.4103/0976-500x.120947,Anti-vascular endothelial growth factor drugs safety and efficacy in ophthalmic diseases,2013,2013-12-01,42,False,Journal of Pharmacology and Pharmacotherapeutics,Age-Related Macular Degeneration Research,Medicine,https://openalex.org/A5073536999,Christian Leporini,https://orcid.org/0000-0001-5082-3388,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2031244057,https://doi.org/10.4103/0976-500x.120947,Anti-vascular endothelial growth factor drugs safety and efficacy in ophthalmic diseases,2013,2013-12-01,42,False,Journal of Pharmacology and Pharmacotherapeutics,Age-Related Macular Degeneration Research,Medicine,https://openalex.org/A5097719624,José Francisco Aloe,,https://openalex.org/I4210157721,Pharmacy Research UK,https://ror.org/04ydzn715,GB,nonprofit
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2031244057,https://doi.org/10.4103/0976-500x.120947,Anti-vascular endothelial growth factor drugs safety and efficacy in ophthalmic diseases,2013,2013-12-01,42,False,Journal of Pharmacology and Pharmacotherapeutics,Age-Related Macular Degeneration Research,Medicine,https://openalex.org/A5088105959,Giacomo Leuzzi,,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2031244057,https://doi.org/10.4103/0976-500x.120947,Anti-vascular endothelial growth factor drugs safety and efficacy in ophthalmic diseases,2013,2013-12-01,42,False,Journal of Pharmacology and Pharmacotherapeutics,Age-Related Macular Degeneration Research,Medicine,https://openalex.org/A5038666771,Giuseppina Marrazzo,,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2031244057,https://doi.org/10.4103/0976-500x.120947,Anti-vascular endothelial growth factor drugs safety and efficacy in ophthalmic diseases,2013,2013-12-01,42,False,Journal of Pharmacology and Pharmacotherapeutics,Age-Related Macular Degeneration Research,Medicine,https://openalex.org/A5062344235,G Scorcia,,https://openalex.org/I36443711,Magna Graecia University,https://ror.org/0530bdk91,IT,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2031244057,https://doi.org/10.4103/0976-500x.120947,Anti-vascular endothelial growth factor drugs safety and efficacy in ophthalmic diseases,2013,2013-12-01,42,False,Journal of Pharmacology and Pharmacotherapeutics,Age-Related Macular Degeneration Research,Medicine,https://openalex.org/A5040344354,Donatella Bruzzichesi,,https://openalex.org/I36443711,Magna Graecia University,https://ror.org/0530bdk91,IT,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2031244057,https://doi.org/10.4103/0976-500x.120947,Anti-vascular endothelial growth factor drugs safety and efficacy in ophthalmic diseases,2013,2013-12-01,42,False,Journal of Pharmacology and Pharmacotherapeutics,Age-Related Macular Degeneration Research,Medicine,https://openalex.org/A5055138200,Varano Nicola,,https://openalex.org/I36443711,Magna Graecia University,https://ror.org/0530bdk91,IT,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2031244057,https://doi.org/10.4103/0976-500x.120947,Anti-vascular endothelial growth factor drugs safety and efficacy in ophthalmic diseases,2013,2013-12-01,42,False,Journal of Pharmacology and Pharmacotherapeutics,Age-Related Macular Degeneration Research,Medicine,https://openalex.org/A5013637628,Vincenzo Scorcia,https://orcid.org/0000-0001-6826-7957,https://openalex.org/I36443711,Magna Graecia University,https://ror.org/0530bdk91,IT,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2085851122,https://doi.org/10.4103/0976-500x.124405,Dry antibiotic pipeline: Regulatory bottlenecks and regulatory reforms,2014,2014-03-01,41,False,Journal of Pharmacology and Pharmacotherapeutics,Pharmacokinetics of Antibiotics in Critically Ill Patients,Medicine,https://openalex.org/A5033736447,Sandeep Kumar Gupta,https://orcid.org/0000-0003-4974-2286,https://openalex.org/I4210146157,Dhanalakshmi Srinivasan Group of Institutions,https://ror.org/04dmgvm89,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2085851122,https://doi.org/10.4103/0976-500x.124405,Dry antibiotic pipeline: Regulatory bottlenecks and regulatory reforms,2014,2014-03-01,41,False,Journal of Pharmacology and Pharmacotherapeutics,Pharmacokinetics of Antibiotics in Critically Ill Patients,Medicine,https://openalex.org/A5002747498,Roopa P Nayak,https://orcid.org/0000-0002-7917-0744,https://openalex.org/I4210146157,Dhanalakshmi Srinivasan Group of Institutions,https://ror.org/04dmgvm89,IN,education
