,id,title,publication_date,doi,cited_by_count,,authors,locations,location_count,publication_year
412,https://openalex.org/W4387225842,An Integrated Treatment Framework for Influenza in Covid-Aftermath,2023-09-29,https://doi.org/10.5281/zenodo.8394385,0,,Frank Hutter,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8394385,1,2023
413,https://openalex.org/W4387228716,WORK IN PRIMARY CARE DURING THE COVID-19 PANDEMIC: PERCEPTIONS OF HEALTH PROFESSIONALS ABOUT THE PERFORMANCE OF MUNICIPAL MANAGEMENT,2023-09-22,https://doi.org/10.5281/zenodo.8371357,0,,"Pedro Bezerra Xavier, Ísis de Siqueira Silva, José Jailson de Almeida Júnior, Gisetti Corina Gomes Brandão, Dimitri Taurino Guedes",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8371357,1,2023
414,https://openalex.org/W4387240304,CRITICAL DISCOURSE ANALYSIS OF PRESIDENT MUHAMMADU BUHARI'S SELECTED COVID - 19 PANDEMIC SPEECH IN NIGERIA,2023-06-13,https://doi.org/10.5281/zenodo.8399426,0,,"AJADI Babatunde Mustafa, AHMED Kazeem Sabi, IGE Semion Bisi",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8399426,1,2023
415,https://openalex.org/W4387294838,The Relationship between the Nursing Care Perceptions of Inpatients Diagnosed with Covid-19 and Anxiety and Depression.,2023-09-30,https://doi.org/10.5281/zenodo.8402474,0,,"Nurşen Kulakaç, Hatice DEMİRAĞ",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8402474,1,2023
416,https://openalex.org/W4387295260,SUICÍDIO E DEPRESSÃO EM ADOLESCENTES DURANTE A PANDEMIA POR COVID-19,2023-09-29,https://doi.org/10.5281/zenodo.8393064,0,,"Nathália Argentato, Alanna Ferreira Alves, Alessandra Ribeiro Ventura Oliveira, Benedito de Pádua Júnior, Kamila Gonçalves da Silva, Nathália Camargo de Matos",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8393064,1,2023
417,https://openalex.org/W4387324987,The Relationship between the Nursing Care Perceptions of Inpatients Diagnosed with Covid-19 and Anxiety and Depression.,2023-09-30,https://doi.org/10.5281/zenodo.8405477,0,,"Nurşen Kulakaç, Hatice DEMİRAĞ",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8405477,1,2023
418,https://openalex.org/W4387325313,Síndrome de burnout nos técnicos de enfermagem do estado de Sergipe atuantes no período da pandemia de Covid-19: prevalência e fatores de risco associados,2023-10-04,https://doi.org/10.5281/zenodo.8407612,0,,"Manuela Naiane Lima Barreto, Luana Rocha de Souza, Carla Viviane Freitas de Jesus, Jefferson Felipe Calazans Batista, Renata Lima Batalha de Andrade, Larissa Wábia Santana de Almeida, Letícia Andrade Santos, Fabrícia Teixeira de Souza, Maria Júlia Nardelli, Sônia Oliveira Lima",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8407612,1,2023
419,https://openalex.org/W4387431448,traducciones de libros de autores franceses sobre la pandemia COVID y algunas cosas relacionadas,2023-07-28,https://doi.org/10.5281/zenodo.8417662,0,,Manuel Graña,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8417662,1,2023
420,https://openalex.org/W4387437691,Pengaruh Covid-19 Terhadap Perekonomian Setiap Negara Menggunakan Python,2023-10-08,https://doi.org/10.5281/zenodo.8419445,0,,"Kristiana Oktavia, Muhamad Taufiq, Riko Setya Wijaya",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8419445,1,2023
421,https://openalex.org/W4387513330,A Fuzzy Interactive BI-objective Model for SVM to Identify the Best Compromise Solution for Measuring the Degree of Infection With Corona Virus Disease (Covid-19),2023-10-11,https://doi.org/10.5281/zenodo.8431178,0,,"Mohammed Zakaria Moustafa, Hassan M. Elragal, Mohammed Rizk Mohammed, Hatem A. Khater, Hager Ali Yahia",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8431178,1,2023
422,https://openalex.org/W4387513435,A Study of Mucormycosis as an Extended Clinicopathological Spectrum of COVID-19 at a Tertiary Care Centre,2023-10-11,https://doi.org/10.5281/zenodo.8431481,0,,"T M Vincy, VC Ramya, V Dhamodharan, Raquibun Nisha",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8431481,1,2023
423,https://openalex.org/W4387562660,Experiences and perceptions of nurses caring for pediatric COVID-19 patients: A qualitative study,2023-08-30,https://doi.org/10.5281/zenodo.8300723,0,,"Rabiye Güney, Yeliz Akkuş, Makbule Yelda Karader Rezaee, Duygu Yılmaz",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8300723,1,2023
424,https://openalex.org/W4387864931,COVİD-19 ve MIS-C Tanılı Çocuk Hastanın Hemşirelik Bakımı: Olgu Sunumu,2023-04-05,,0,,"Nalan Karaoğlan, Aslı Çatikoğlu, Hatice Yıldırım Sarı, İlker Devrim",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/thdd/issue/80522/1277187,1,2023
425,https://openalex.org/W4388006905,"COVID-19, VARIANTS AND UPDATED VACCINES",2023-10-24,,0,,Özlem Er,submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/estudamhsd/issue/80652/1380586,1,2023
426,https://openalex.org/W4388132544,Data from Impact on the Volume of Pathology Reports Before and During the COVID-19 Pandemic in SEER Cancer Registries,2023-11-01,https://doi.org/10.1158/1055-9965.c.6908303,0,,"A. Chtourou, Pamela V. Sanchez, Todd Golden, Huann‐Sheng Chen, Stephen M. Schwartz, Xiao‐Cheng Wu, Brenda Y. Hernandez, Jovanka N. Harrison, Lynne Penberthy, Serban Negoita",submittedVersion - https://doi.org/10.1158/1055-9965.c.6908303,1,2023
427,https://openalex.org/W4388132605,Figure S1 from Impact on the Volume of Pathology Reports Before and During the COVID-19 Pandemic in SEER Cancer Registries,2023-11-01,https://doi.org/10.1158/1055-9965.24473564.v1,0,,"A. Chtourou, Pamela V. Sanchez, Todd Golden, Huann‐Sheng Chen, Stephen M. Schwartz, Xiao‐Cheng Wu, Brenda Y. Hernandez, Jovanka N. Harrison, Lynne Penberthy, Serban Negoita",submittedVersion - https://doi.org/10.1158/1055-9965.24473564.v1,1,2023
428,https://openalex.org/W4388443748,"Effectiveness of Maternal mRNA COVID-19 Vaccination During Pregnancy Against COVID-19–Associated Hospitalizations in Infants Aged <6 Months During SARS-CoV-2 Omicron Predominance — 20 States, March 9, 2022–May 31, 2023",2023-01-01,https://doi.org/10.17615/m3qq-c893,0,,"Regina M. Simeone, Laura D. Zambrano, Natasha Halasa, Katherine E. Fleming-Dutra, Margaret M. Newhams, Michael Wu, Amber O. Orzel-Lockwood, Satoshi Kamidani, Pia S. Pannaraj, Katherine Irby, Aline B. Maddux, Charlotte V. Hobbs, Melissa A. Cameron, Julie A. Boom, Leila C. Sahni, Michele Kong, Ryan A. Nofziger, Jennifer E. Schuster, Hillary Crandall, Janet R. Hume, Mary Allen Staat, Elizabeth H. Mack, Tamara T. Bradford, Sabrina M. Heidemann, Emily R. Levy, Shira J. Gertz, Samina Bhumbra, Tracie C. Walker, Katherine Bline, Kelly Michelson, Matt S. Zinter, Heidi R. Flori, Angela P. Campbell, Adrienne G. Randolph, Overcoming COVID- Investigators",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/m3qq-c893,1,2023
429,https://openalex.org/W4389073980,The Impact Of Covid-19 And The Way Ahead For Kerala In Medical Value Tourism,2023-07-13,,0,,"Richelle George, SHANIMON SALEEM, S Suni, Suni Raj N V",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/ijhmt/issue/81063/1397090,1,2023
430,https://openalex.org/W4389170568,GELİR GRUPLARINA GÖRE COVID-19 PANDEMİSİNDE SAĞLIK SİSTEM PERFORMANSI ETKİNLİĞİNİN ÖLÇÜLMESİ,2023-06-19,,0,,İlknur ARSLAN ÇİLHOROZ,submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/duiibfd/issue/81036/1317111,1,2023
431,https://openalex.org/W4389883067,Classifying Severity of Depression and Anxiety by Analyzing Electroencephalography (EEG) Signals for Neurophysiological Biomarkers,2023-12-18,https://doi.org/10.32920/24625206,0,,Laura Minkowski,submittedVersion - https://doi.org/10.32920/24625206,1,2023
432,https://openalex.org/W4389883422,Frequency of Giardia Intestinalis in a university hospital: impact of the COVID-19 pandemic,2023-03-14,,0,,"Harun Gülbudak, Taylan Bozok, Şinasi Karvar, Nuran Delıalıoğlu, Gönül Aslan",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/mersinsbd/issue/81189/1261376,1,2023
433,https://openalex.org/W4389884187,COVID-19 fear and anxiety levels in patients undergoing thoracic surgery in the prolonged pandemic,2023-02-14,,0,,"Dilara Soydan, Tuğba ÇAM YANIK, Gülay Altun Uğraş, Erhan Ayan",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/mersinsbd/issue/81189/1246077,1,2023
434,https://openalex.org/W4389893099,An Analysis of the Haezendonck-Goovaerts Risk Measure,2023-12-18,https://doi.org/10.32920/24625149,0,,M. Desmond Burke,submittedVersion - https://doi.org/10.32920/24625149,1,2023
435,https://openalex.org/W4389912906,An Experimental and Numerical Investigation Into Vibration of Delaminated 3D Printed PLA Beams,2023-12-18,https://doi.org/10.32920/24625122.v1,0,,Karankumar Pandya,submittedVersion - https://doi.org/10.32920/24625122.v1,1,2023
436,https://openalex.org/W4389914175,Classifying Severity of Depression and Anxiety by Analyzing Electroencephalography (EEG) Signals for Neurophysiological Biomarkers,2023-12-18,https://doi.org/10.32920/24625206.v1,0,,Laura Minkowski,submittedVersion - https://doi.org/10.32920/24625206.v1,1,2023
437,https://openalex.org/W4389914549,Community Analysis of Networks of Twitter Keywords,2023-12-18,https://doi.org/10.32920/24625164.v1,0,,Alexander Nazareth,submittedVersion - https://doi.org/10.32920/24625164.v1,1,2023
438,https://openalex.org/W4389914618,An Analysis of the Haezendonck-Goovaerts Risk Measure,2023-12-18,https://doi.org/10.32920/24625149.v1,0,,M. Desmond Burke,submittedVersion - https://doi.org/10.32920/24625149.v1,1,2023
439,https://openalex.org/W4389925001,A Study on Dilatation Monotone Maps and the Haezendonck-Goovaerts Risk Measure,2023-12-18,https://doi.org/10.32920/24625173.v1,0,,Seyedeh Massoomeh Rahnemaye Rahsepar,submittedVersion - https://doi.org/10.32920/24625173.v1,1,2023
440,https://openalex.org/W4389980938,Hampton University Chemistry Education and Mentorship (HU-ChEM): Transformative Impacts on an HBCU,2023-12-15,https://doi.org/10.14293/p2199-8442.1.sop-.pojsvv.v1,0,,"Francis Erebholo, Dawayne Whittington, Carolyn Holder, Oluwatoyin A. Asojo",submittedVersion - https://doi.org/10.14293/p2199-8442.1.sop-.pojsvv.v1,1,2023
441,https://openalex.org/W4390172390,COVİD-19 PANDEMİSİNİN KADINLARIN AİLE PLANLAMASI TUTUMLARINA ETKİSİ,2023-07-29,,0,,"Ayşe Koyun, Tuba ÖZAYDIN",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/hemarge/issue/81423/1334497,1,2023
442,https://openalex.org/W4390172425,COVID-19 Pandemi Sürecinde Kadınlara Yönelik Aile İçi Şiddet Sıklığı ve İyilik Hali ile İlişkili Faktörler,2023-04-01,,0,,"Esra ÇEVİK, Filiz ASLANTEKİN ÖZÇOBAN, Sevil ÇİÇEK ÖZDEMİR",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/ahievransaglik/issue/81420/1275278,1,2023
443,https://openalex.org/W4390268465,"Covid-19 Pandemisinde İncinebilir Bir Grup Olan Adolesanlarda Uyku Kalitesi, Ruhsal Belirti ve Stresle Başa Çıkma Tarzları Arasındaki İlişkinin Değerlendirilmesi",2023-11-09,,0,,"Meral Kelleci, Havva Tel, Deniz Kurtaran, Özge Kısaoğlu",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/cumunuj/issue/81410/1388389,1,2023
444,https://openalex.org/W4390478895,COVID-19 Şiddeti Ve Mortalitesinin Kan Parametrelerinden Kolektif Öğrenme Yöntemleri İle Tespiti,2023-09-20,,0,,"Gizemnur EROL, Betül Uzbaş",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/karaelmasfen/issue/82019/1363912,1,2023
445,https://openalex.org/W4390657387,Transition to Limited Face-to-Face Classes during the COVID-19 Pandemic: Challenges Met and Lessons Learned towards Implementing Continuous Quality Improvement,2023-06-15,,0,,"Mark Alipio, Ricardo A. Torres",submittedVersion - https://hal.science/hal-04240116,1,2023
446,https://openalex.org/W4390657397,Stressors of Undergraduate Radiography Students during the COVID-19 Pandemic: Basis for Action Plan,2023-06-15,,0,,"Jessa Generalao, Suhanisa Maruhom, Adam El-Hayek, Izzy Calunod, Joseph Dave Mendoza Pregoner, Mark Alipio",submittedVersion - https://hal.science/hal-04240120,1,2023
447,https://openalex.org/W4390660920,Impact of Covid-19 pandemic on general surgery,2023-09-18,,0,,"Samet ŞAHİN, Selami İlgaz Kayılıoğlu, Cenk Yazkan, Özcan Dere, Önder Özcan",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/jsa/issue/80176/1362656,1,2023
448,https://openalex.org/W4391911878,Can the COVID-19 crisis accelerate the change in mobility behaviour that will promote the ecological transition?,2023-06-07,,0,,"Julie Bulteau, Sonia Adelé, Thierry Feuillet",submittedVersion - https://hal.science/hal-04457711,1,2023
449,https://openalex.org/W4391939666,"Marion Tillous (ed.), Espace, genre et violences conjugales: ce que révèle la crise de la Covid-19 [Space, Gender, and Conjugal Violence: What the COVID-19 Crisis Tells Us]. Presses universitaires de Vincennes, 2022, 160 pages",2023-11-15,https://doi.org/10.3917/popu.2302.0312,0,,Corinne Nativel,submittedVersion - https://hal.science/hal-04459287,1,2023
450,https://openalex.org/W4393179924,ORGAN VE DOKU BAĞIŞI KOORDİNATÖRLERİNİN COVİD-19 DÖNEMİNDE DENEYİMLERİ: NİTEL BİR ÇALIŞMA,2023-09-26,,0,,"Ufuk Akkurt, İsa Çelik, Seçil Duran, Murat Bektaş, Dilek Çilingir",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/gumussagbil/issue/83668/1366455,1,2023
451,https://openalex.org/W4393289260,"Succession of external shocks and entrepreneurial behavior.How have new entrepreneurs approached their entrepreneurial actions in the face of Covid-19, the war in Ukraine and the climate emergency?",2023-05-23,,0,,"Cécile Chanut-Guieu, Gilles Guieu",submittedVersion - https://hal.science/hal-04522214,1,2023
452,https://openalex.org/W4393305800,Comparison of the outcomes of spinal and general anesthesia for cesarean section in pregnant women with COVID-19,2023-07-06,,0,,"Nevin Aydın, Osman Esen, Nevin Aydın",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/omujecm/issue/83825/1321807,1,2023
453,https://openalex.org/W4393305972,The impact of COVID-19 on stroke rehabilitation,2023-11-21,,0,,"Yasemin Tombak, Ebru Umay, Methiye Kübra Sezer, Özgür Zeliha Karaahmet, Ece Ünlü, Aysegul Tombak, Eda Gürçay",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/omujecm/issue/83825/1393842,1,2023
454,https://openalex.org/W4393325706,"Before, During and After the Deluge: Monitoring the French Resident Population's Response to the Covid-19 Pandemic with a Probability-Based Longitudinal Survey",2023-07-17,,0,,"Matthieu Olivier, Marta Veljkovic, Andrew Zola, Ettore Recchi",submittedVersion - https://hal.science/hal-04266079,1,2023
455,https://openalex.org/W4393350290,Can e-commerce revive the Irish economy after Brexit and the Covid-19 pandemic?,2023-12-20,,0,,Vanessa Boullet,submittedVersion - https://hal.science/hal-04482644,1,2023
456,https://openalex.org/W4393969448,Türkiye&#039;deki Ebelerin COVİD-19&#039;lu Kadınlara Doğum Bakımı Sağlama Konusunda Deneyimleri: Niteliksel Bir Çalışma,2023-01-17,https://doi.org/10.5281/zenodo.10926618,0,,"Özlem Aşcı, Meltem Demirgöz Bal, Ayla Ergin",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/esbder/issue/83791/1460090,1,2023
457,https://openalex.org/W4394693358,"Brexit Literature, Covid fiction: Crisis Writing in the UK",2023-11-23,,0,,Cécile Beaufils,submittedVersion - https://hal.science/hal-04529868,1,2023
458,https://openalex.org/W4395694674,Covid-19 Sürecinde Sağlık Çalışanlarının Medyadaki Temsili: Bir Söylem Analizi,2023-09-04,,0,,Serap Toprak,submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/akader/issue/84190/1355055,1,2023
459,https://openalex.org/W4396531438,Is Stagflation the Norm?,2023-01-17,https://doi.org/10.59350/ss2y0-xf318,0,,Blair Fix,submittedVersion - https://doi.org/10.59350/ss2y0-xf318,1,2023
460,https://openalex.org/W4398759126,Investigation of the effect of air pollution parameters on COVID-19: Case study of Tehran metropolitan,2023-07-20,,0,,"Zahra Khanjari-Baghdadeh, Fatemeh Mohseni-Kiasari, Mohsen Taghavijeloudar",submittedVersion - https://hal.science/hal-04572493,1,2023
461,https://openalex.org/W4400021887,Adjusting to the COVID-19 Outbreak in the United States: The impact of disruptions on habits and changes in health behaviors,2023-01-01,https://doi.org/10.17615/skhh-se90,0,,"A. C., Hoyle R.H., K. Burnell",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/skhh-se90,1,2023
462,https://openalex.org/W4400022172,Perceptions and experiences with eating disorder treatment in the first year of COVID-19: A longitudinal qualitative analysis,2023-01-01,https://doi.org/10.17615/h5f8-a313,0,,"R.W. Goode, Sarah M. Godoy, Hannah Wolfe, Karen L. Olson, Bridgette Agbozo, Anika Müller, Taylor Noem, Hannah Malian, C.M. Peat, H. Watson, L.M. Thornton, Rebecca Gwira, C.M. Bulik",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/h5f8-a313,1,2023
463,https://openalex.org/W4400022277,In-Hospital Code Status Updates: Trends Over Time and the Impact of COVID-19,2023-01-01,https://doi.org/10.17615/3n8w-4e58,0,,"Amirreza Sahebi-Fakhrabad, Eda Kemahlıoğlu‐Ziya, Robert Handfield, Sarah Wood, Patel M.D., Page C.P., Lydia D.J. Chang",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/3n8w-4e58,1,2023
464,https://openalex.org/W4400022928,School-based mental health supports during COVID-19: School professional perspectives,2023-01-01,https://doi.org/10.17615/ttjs-0t25,0,,"Montiel-Gálvez Bernardo E., Griffard M.K.R., Whitcomb C.E., Charles T. Wood, Gamble Wendy C., Cari Pittleman, Lauren Sartain",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/ttjs-0t25,1,2023
465,https://openalex.org/W4400025791,Life satisfaction for adolescents with developmental and behavioral disabilities during the COVID-19 pandemic,2023-01-01,https://doi.org/10.17615/058k-y884,0,,"P. Sherlock, Maxwell Mansolf, B. K., Clancy Blair, David Cella, Sean Deoni, Fry R.C., Jody M. Ganiban, Richard Gershon, H. B., Lennerz B.S., Long M.D., LeWinn K.Z., Margolis A.E., Miller David B., Neiderhiser J.M., Emily Oken, O’Shea T.M., Stanford J.B., Zelazo P.D.",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/058k-y884,1,2023
466,https://openalex.org/W4400025926,Effectiveness of Remdesivir Treatment Protocols among Patients Hospitalized with COVID-19: A Target Trial Emulation,2023-01-01,https://doi.org/10.17615/ntdk-a009,0,,"A. Breskin, Charles Wiener, A.A. Adimora, R.S. Brown, Charles Landis, K. Rajender Reddy, E.C. Verna, John M. Crawford, Andrea R. Mospan, M.W. Fried, M.A. Brookhart",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/ntdk-a009,1,2023
467,https://openalex.org/W4400026126,Recommending COVID-19 vaccination for adolescents in primary care,2023-01-01,https://doi.org/10.17615/vexh-4a55,0,,"Patricia A. Thompson, Lisa C. McCormick, Qian Huang, Gilkey M.B, Dailey S.A, Brewer N.T",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/vexh-4a55,1,2023
468,https://openalex.org/W4400034851,Metformin for treatment of acute covid-19: Systematic review of clinical trial data against sars-cov-2,2023-01-01,https://doi.org/10.17615/pbya-bv59,0,,"Erickson S.M, Fenno S.L, Nir Barzilai, George A. Kuchel, Marco Bo, J N, Buse J.B, Bramante C.T",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/pbya-bv59,1,2023
469,https://openalex.org/W4400035994,Impact of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Vaccination and Booster on Coronavirus Disease 2019 (COVID-19) Symptom Severity over Time in the COVID-OUT Trial,2023-01-01,https://doi.org/10.17615/js7a-4167,0,,"Ben Lakhal R, Murray T.A., Proper J.L, Tignanelli C.J, Buse J.B, Liebovitz D.M, Nicklas J.M, Ken Cohen, Puskarich M.A, B. K., Saravana Murali K, Klatt N.R, Odde D.J, Karger A.B, Ingraham N.E, Hujer A.M., Rao V, Howard S.A., Bhavisha A. Patel, Fenno S.L, Nandini Avula, Reddy N.V, Erickson S.M., Staffan I. Lindberg, Regina Fricton, Suk Lee, A Zaman, Skene Nathan G, Tordsen W.J, P. F., Schulz Jonathan E., Huling J.D, Bramante C.T",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/js7a-4167,1,2023
470,https://openalex.org/W4400053774,"The Association of Reported Experiences of Racial and Ethnic Discrimination in Health Care with COVID-19 Vaccination Status and Intent — United States, April 22, 2021–November 26, 2022",2023-01-01,https://doi.org/10.17615/p6en-7z09,0,,"E. D., Junior Raymundo P., Kushagra Vashist, David Yankey, Smith C.S, Kriss J.L, Lu Jiang, St. Louis M.E, Brewer N.T, Schellekens A.F.A.",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/p6en-7z09,1,2023
471,https://openalex.org/W4400059353,Modifiers of COVID-19 vaccine efficacy: Results from four COVID-19 prevention network efficacy trials,2023-01-01,https://doi.org/10.17615/8v1v-yw39,0,,"Christine B. Turley, LaKesha Tables, Trevon Fuller, Lisa J. Sanders, Hyman Scott, Amaran Moodley, Amanda Woodward Davis, Brett Leav, Jacqueline M. Miller, Kathryn Schoemaker, An Vandebosch, Jerald Sadoff, Wayne Woo, Iksung Cho, Lisa M. Dunkle, Sijia Li, Lars van der Laan, Peter B. Gilbert, Dean Follmann, Heather A. Jaynes, James G. Kublin, Lindsey R. Baden, Paul Goepfert, Karen L. Kotloff, Cynthia L. Gay, Ann R. Falsey, Hana M. El Sahly, Magdalena E. Sobieszczyk, Yunda Huang, Kathleen M. Neuzil, Lawrence Corey, Beatriz Grinsztejn, Glenda Gray, Nadine Rouphael, Alex Luedtke, COVID- Prevention Network CoVPN",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/8v1v-yw39,1,2023
472,https://openalex.org/W4400059354,The Impact of COVID-19 on Infant Maltreatment Emergency Department and Inpatient Medical Encounters,2023-01-01,https://doi.org/10.17615/n62f-t827,0,,"Rebecca Rebbe, Julia Reddy, Cynthia L. Kuelbs, Jeannie S. Huang, Emily Putnam‐Hornstein",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/n62f-t827,1,2023
473,https://openalex.org/W4400105186,Racial and Ethnic Disparities in the Effects of COVID-19 on Employment Disruption and Financial Precarity,2023-07-01,https://doi.org/10.7302/23448,0,,"Dawn Carr, Rebekah Carpenter, Qiuchang Cao, Qize Chen, Amanda Sonnega",submittedVersion: University of Michigan–Ann Arbor - https://hdl.handle.net/2027.42/193966,1,2023
474,https://openalex.org/W4400119458,Hemşirelik Öğrencilerinin COVID-19 Korku Düzeyleri ve Sağlık Davranışları: Türkiye&#039;de Karşılaştırmalı Bir Çalışma,2023-12-31,,0,,"Gülhan Yi̇ği̇talp, Nilgün Ulutaşdemir, Vasfiye Bayram Değer",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/gumussagbil/issue/85474/1412684,1,2023
475,https://openalex.org/W4400139844,One-Step Quantification of anti-Covid-19 Antibodies via Dual Affinity Ratiometric Quenching Assays,2023-01-01,https://doi.org/10.17615/5qvn-jm56,0,,"Kilgour K.M., Tannhauser Semíramis L., Michael A. Daniele, Stefano Menegatti",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/5qvn-jm56,1,2023
476,https://openalex.org/W4400141569,The Enduring Impacts of the COVID-19 Pandemic on Americans’ Economic Security,2023-09-01,https://doi.org/10.7302/23455,0,,"Marco Angrisani, Jeremy Burke, Arie Kapteyn",submittedVersion: University of Michigan–Ann Arbor - https://hdl.handle.net/2027.42/193973,1,2023
477,https://openalex.org/W4400163017,Covid-19 Salgınının Birinci Basamak Sağlık Hizmeti ve Aile Hekimleri Üzerine Etkisi,2023-11-21,,0,,"Gülçin Gökçenur Karataş, Erdal EKE",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/sdusyd/issue/85483/1393448,1,2023
478,https://openalex.org/W4400166684,"Covid-19, la croissance mondiale engendre-t-elle des épidémies?",2023-06-11,,0,,Mateo Cordier,submittedVersion - https://universite-paris-saclay.hal.science/hal-04567080,1,2023
479,https://openalex.org/W4400371823,Perinatal Dönemdeki Kadınların Anne Sağlığı Hizmetlerine İlişkin Deneyimleri: COVID-19 Pandemisi Döneminde Niteliksel Bir Çalışma,2023-08-22,https://doi.org/10.62425/esbder.1509131,0,,"Meltem Aydın Beşen, Gözde Gökçe İşbir",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/esbder/issue/85962/1509131,1,2023
480,https://openalex.org/W4400394563,What Are They Thinking? Exploring College Students' Mental Processing and Decision-Making About COVID-19 (Mis)Information on Social Media,2023-01-01,https://doi.org/10.17615/w2wz-bb93,0,,"Jeffrey A. Greene, Christina Hollander-Blackmon, Eric A. Kirk, Victor M. Deekens",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/w2wz-bb93,1,2023
481,https://openalex.org/W4400640172,"The E-learning, a resilience strategy of moroccan higher education during Covid-19 crisis.",2023-10-21,,0,,"Ayoub El Bahi, Mountacer Bourjila, Fatima Charef",submittedVersion - https://hal.science/hal-04256662,1,2023
482,https://openalex.org/W3046670768,The Impact of Obesity During Covid 19 Outbreak,2023-08-16,https://doi.org/10.5281/zenodo.8252259,0,,Siphesihle Sithole,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8252259,1,2023
483,https://openalex.org/W3120293005,Psychological Effects of the COVID-19-Induced Lockdown 2020 among Educated Adults of Nepal,2023-04-29,https://doi.org/10.5281/zenodo.7877902,0,,Pralhad Adhikari,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7877902,1,2023
484,https://openalex.org/W3153831023,Effectiveness of Self-Efficiency on Mathematic Learning annivers,2023-03-16,https://doi.org/10.5281/zenodo.7739616,0,,"Risma Uly Manalu, Melda Rumia Rosmery Simorangkir",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7739616,1,2023
485,https://openalex.org/W4210822001,A framework for estimating and visualising excess mortality during the COVID-19 pandemic.,2023-03-06,,0,,"Garyfallos Konstantinoudis, Virgilio Gómez‐Rubio, Michela Cameletti, Monica Pirani, Gianluca Baio, Marta Blangiardo",submittedVersion: National Institutes of Health - https://pubmed.ncbi.nlm.nih.gov/35075432,1,2023
486,https://openalex.org/W4313377374,ASSESSMENT OF CARBOHYDRATE METABOLISM IN PATIENTS WITH DIABETES AND COVID-19,2023-01-01,https://doi.org/10.5281/zenodo.7497878,0,,"Tursunov Feruz O'ktam o'g'li, Raximova Gulchiroy Olim qizi, Isroilova Umidaxon, Turayeva Shaxnoza",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7497878,1,2023
